txn_id,day,date_time,sort_code,account_from,business_individual,entity_id,channel,beneficiary,category,sort_code_to,account_to,country,currency,amount,_balance_
1911630000000.0,Monday,2020-08-10T09:33:16.16,02-51-87,1911631,Business,26838,Debit Card,"Swift, McKenzie, Murphy, Roberts, Russell, Cox, Hunter LLC",Eating out,02-41-45,55489776,United Kingdom,GBP,-9.84,763.65
1911630000000.0,Tuesday,2020-08-11T09:30:32.32,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-119.06,644.6
1911630000000.0,Wednesday,2020-08-12T12:25:21.21,02-51-87,1911631,Business,6708,Debit Card,"Smith-Brooks, Johnson-Harvey, Dobson LLC",Shopping,02-30-75,34229570,United Kingdom,GBP,-37.47,607.13
1911630000000.0,Wednesday,2020-08-12T13:32:01.01,02-51-87,1911631,Business,25620,Debit Card,"Hunt, French, Ward, Cook, Taylor, O'Connor, White, Hill and McDonald LP",Clothing & Footwear,02-31-45,93372926,United Kingdom,GBP,-23.69,583.44
1911630000000.0,Wednesday,2020-08-12T13:38:38.38,02-51-87,1911631,Business,20756,Direct Debit,"Scott, Blackburn, Coleman, Holden, Smith, Murphy, Jones-Harris GP",Income 1,02-31-87,28693416,United Kingdom,GBP,2741.68,3325.12
1911630000000.0,Friday,2020-08-14T11:41:17.17,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-29.12,3296.0
1911630000000.0,Friday,2020-08-14T18:05:46.46,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-73.76,3222.24
1911630000000.0,Monday,2020-08-17T11:56:50.5,02-51-87,1911631,Business,26313,Debit Card,"Brookes-Dobson, Rogers, Anderson, Wright and Porter Ltd",Expenses,02-21-87,24139390,United Kingdom,GBP,-52.22,3170.02
1911630000000.0,Monday,2020-08-17T13:09:50.5,02-51-87,1911631,Business,39522,Debit Card,"Atkins, Green, Burrows, Dennis and Morgan ",Eating out,02-30-75,57691562,United Kingdom,GBP,-11.64,3158.38
1911630000000.0,Monday,2020-08-17T15:58:54.54,02-51-87,1911631,Business,37290,Debit Card,"Patterson, Wilson, Armstrong, Jackson, Spencer Ltd",Clothing & Footwear,02-51-74,88168213,United Kingdom,GBP,-34.66,3123.71
1911630000000.0,Monday,2020-08-17T16:14:01.01,02-51-87,1911631,Business,10357,Direct Debit,"Greenwood, Carpenter, Marsh-Hunt ",Entertainment,02-53-67,27730255,United Kingdom,GBP,-6.64,3117.07
1911630000000.0,Monday,2020-08-17T18:50:15.15,02-51-87,1911631,Business,385,Direct Debit,"Reid, Ball, Berry, Tomlinson, Sykes-Lamb LLC",Bills,02/10/2028,52750937,United Kingdom,GBP,-233.35,2883.72
1911630000000.0,Tuesday,2020-08-18T16:32:44.44,02-51-87,1911631,Business,17664,Debit Card,"Yates, Roberts-Middleton, Young, Holland and Moss Ltd",Clothing & Footwear,02-41-75,56341231,United Kingdom,GBP,-29.98,2853.74
1911630000000.0,Tuesday,2020-08-18T17:32:12.12,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-61.99,2791.75
1911630000000.0,Thursday,2020-08-20T15:40:11.11,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-5.8,2785.96
1911630000000.0,Thursday,2020-08-20T18:19:26.26,02-51-87,1911631,Business,47392,Debit Card,"Parker, Nash, King, Allen, Andrews ","Alcohol, narcotics, tabacco",02-30-75,98479717,United Kingdom,GBP,-7.87,2778.09
1911630000000.0,Friday,2020-08-21T10:28:42.42,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-40.0,2738.09
1911630000000.0,Friday,2020-08-21T12:06:20.2,02-51-87,1911631,Business,18441,Debit Card,"Andrews, Day-Simpson, Campbell-Jones Ltd",Eating out,02-31-75,54680663,United Kingdom,GBP,-21.46,2716.63
1911630000000.0,Friday,2020-08-21T16:09:59.59,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-73.37,2643.26
1911630000000.0,Monday,2020-08-24T11:19:32.32,02-51-87,1911631,Business,43326,Debit Card,"Hill, Thorpe, Hale, Rogers, Turnbull, Smith and Harris ",Family,02-23-69,82321766,United Kingdom,GBP,-104.77,2538.49
1911630000000.0,Monday,2020-08-24T17:59:43.43,02-51-87,1911631,Business,6708,Debit Card,"Smith-Brooks, Johnson-Harvey, Dobson LLC",Shopping,02-30-75,34229570,United Kingdom,GBP,-42.23,2496.26
1911630000000.0,Monday,2020-08-24T19:09:33.33,02-51-87,1911631,Business,24765,Debit Card,"Moore, Connor, Dean, Francis, Grant, Goodwin, Fisher LLC",Eating out,02-50-75,55801269,United Kingdom,GBP,-19.67,2476.59
1911630000000.0,Tuesday,2020-08-25T11:10:45.45,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-30.0,2446.59
1911630000000.0,Wednesday,2020-08-26T13:57:13.13,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-40.0,2406.59
1911630000000.0,Wednesday,2020-08-26T14:27:27.27,02-51-87,1911631,Business,13117,Direct Debit,"Douglas, Barton, Gregory LLC",Entertainment,02-20-55,41970666,United Kingdom,GBP,-5.04,2401.55
1911630000000.0,Thursday,2020-08-27T19:12:00,02-51-87,1911631,Business,37733,Debit Card,"Butcher, Pearce, Atkinson, Power, Miller, Jones, Collins, Pratt and Harrison ",Clothing & Footwear,02-50-75,64955278,United Kingdom,GBP,-28.24,2373.31
1911630000000.0,Friday,2020-08-28T09:37:52.52,02-51-87,1911631,Business,36019,Mobile Payment,"White-Hale, Power-Adams, Baldwin ",Expenses,02-21-87,46359739,United Kingdom,GBP,-50.87,2322.44
1911630000000.0,Monday,2020-08-31T09:32:24.24,02-51-87,1911631,Business,14646,Debit Card,"Johnston, Dickinson, Ahmed LP",Clothing & Footwear,02-31-87,17040374,United Kingdom,GBP,-38.75,2283.69
1911630000000.0,Monday,2020-08-31T15:24:55.55,02-51-87,1911631,Business,43766,Mobile Payment,"Webb-Fraser, Brown, Wood, Archer and Williams Ltd",Expenses,02-31-87,97221623,United Kingdom,GBP,-13.71,2269.98
1911630000000.0,Monday,2020-08-31T17:10:45.45,02-51-87,1911631,Business,43326,Debit Card,"Hill, Thorpe, Hale, Rogers, Turnbull, Smith and Harris ",Family,02-23-69,82321766,United Kingdom,GBP,-133.02,2136.96
1911630000000.0,Monday,2020-08-31T18:27:56.56,02-51-87,1911631,Business,2129,Direct Debit,"Miah, Wright, Stephens, Morgan, Pearson, Brown, Matthews, Ford and Edwards Ltd",Mortgage / Rent,02-40-16,1375721,United Kingdom,GBP,-702.26,1434.7
1911630000000.0,Tuesday,2020-09-01T13:56:21.21,02-51-87,1911631,Business,26313,Debit Card,"Brookes-Dobson, Rogers, Anderson, Wright and Porter Ltd",Expenses,02-21-87,24139390,United Kingdom,GBP,-29.57,1405.13
1911630000000.0,Tuesday,2020-09-01T15:38:18.18,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-99.09,1306.04
1911630000000.0,Wednesday,2020-09-02T14:07:35.35,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-65.05,1240.99
1911630000000.0,Wednesday,2020-09-02T14:16:13.13,02-51-87,1911631,Business,35626,Debit Card,"Hopkins, Brennan, Bailey, Read, Jackson-Holmes Ltd",Expenses,02-41-87,85871603,United Kingdom,GBP,-48.49,1192.5
1911630000000.0,Thursday,2020-09-03T11:26:27.27,02-51-87,1911631,Business,10357,Direct Debit,"Greenwood, Carpenter, Marsh-Hunt ",Entertainment,02-53-67,27730255,United Kingdom,GBP,-3.28,1189.23
1911630000000.0,Friday,2020-09-04T13:35:28.28,02-51-87,1911631,Business,3304,Debit Card,"Wright, Crawford, Campbell, McCarthy, Carter, Douglas, Brown-Douglas LLC",Shopping,02-21-74,13556298,United Kingdom,GBP,-40.69,1148.53
1911630000000.0,Friday,2020-09-04T16:24:49.49,02-51-87,1911631,Business,13117,Direct Debit,"Douglas, Barton, Gregory LLC",Entertainment,02-20-55,41970666,United Kingdom,GBP,-2.56,1145.98
1911630000000.0,Friday,2020-09-04T17:54:06.06,02-51-87,1911631,Business,33824,Direct Debit,"Griffin, O'Brien, Clark, McDonald-Patel, Smith-Moore ",Entertainment,02-53-67,56426156,United Kingdom,GBP,-2.88,1143.1
1911630000000.0,Monday,2020-09-07T10:37:29.29,02-51-87,1911631,Business,1006,Debit Card,"Cole, Carroll, O'Sullivan, Williams, Poole, Johnson, Lamb-Shaw LLC",Shopping,02-31-45,73393740,United Kingdom,GBP,-28.72,1114.39
1911630000000.0,Monday,2020-09-07T12:00:09.09,02-51-87,1911631,Business,272,Debit Card,"Wyatt, Jones-Cook, Anderson and Sons Ltd",Shopping,02-20-75,64382825,United Kingdom,GBP,-39.74,1074.65
1911630000000.0,Monday,2020-09-07T12:53:00,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-40.0,1034.65
1911630000000.0,Monday,2020-09-07T13:25:15.15,02-51-87,1911631,Business,10298,Debit Card,"Jones, Mahmood, Barber Co",Clothing & Footwear,02-50-90,33084215,United Kingdom,GBP,-38.24,996.41
1911630000000.0,Tuesday,2020-09-08T11:20:24.24,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-114.65,881.76
1911630000000.0,Wednesday,2020-09-09T10:06:23.23,02-51-87,1911631,Business,13331,Debit Card,"Smith, Hall, Foster, Gould, Ward and Sons ",Clothing & Footwear,02-51-75,15179213,United Kingdom,GBP,-33.83,847.93
1911630000000.0,Wednesday,2020-09-09T14:19:24.24,02-51-87,1911631,Business,7423,CASH,"Wilkinson, Watson, Armstrong, Henry-Moran, Baker, Thompson and Bond Ltd",General,02-13-67,54193610,United Kingdom,GBP,-70.0,777.93
1911630000000.0,Thursday,2020-09-10T09:47:57.57,02-51-87,1911631,Business,30895,Debit Card,"Douglas, Murray, Dixon, Waters and Shah LLC",Clothing & Footwear,02/11/1945,29690132,United Kingdom,GBP,-26.27,751.66
1911630000000.0,Thursday,2020-09-10T17:01:15.15,02-51-87,1911631,Business,955,Debit Card,"Hill-Wilson, Benson, Brown, Jones, Brookes, Jones and Winter Ltd",Eating out,02-50-55,98543159,United Kingdom,GBP,-14.57,737.09
1911630000000.0,Friday,2020-09-11T18:58:54.54,02-51-87,1911631,Business,43766,Mobile Payment,"Webb-Fraser, Brown, Wood, Archer and Williams Ltd",Expenses,02-31-87,97221623,United Kingdom,GBP,-38.98,698.1
1911630000000.0,Sunday,2020-09-13T18:22:54.54,02-51-87,1911631,Business,7423,CASH,"Wilkinson, Watson, Armstrong, Henry-Moran, Baker, Thompson and Bond Ltd",General,02-13-67,54193610,United Kingdom,GBP,-50.0,648.1
1911630000000.0,Monday,2020-09-14T08:51:48.48,02-51-87,1911631,Business,22261,Debit Card,"Cook, Franklin-Davidson, Miller-Kennedy LLC",Clothing & Footwear,02-21-87,34943243,United Kingdom,GBP,-32.33,615.77
1911630000000.0,Monday,2020-09-14T10:56:38.38,02-51-87,1911631,Business,3137,Debit Card,"Moss, Morgan-Roberts, Jenkins, Turner and Cooper LLC",Shopping,02-51-74,68902758,United Kingdom,GBP,-41.17,574.61
1911630000000.0,Monday,2020-09-14T12:48:58.58,02-51-87,1911631,Business,33538,Debit Card,"Slater-Harris, Peters, Barton, Simpson, Bull LLC",Expenses,02-51-87,105326,United Kingdom,GBP,-6.37,568.24
1911630000000.0,Monday,2020-09-14T12:53:25.25,02-51-87,1911631,Business,43814,Debit Card,"Cooper, Robertson, Stephens Ltd","Alcohol, narcotics, tabacco",02-41-74,79298272,United Kingdom,GBP,-13.16,555.08
1911630000000.0,Monday,2020-09-14T12:53:43.43,02-51-87,1911631,Business,13117,Direct Debit,"Douglas, Barton, Gregory LLC",Entertainment,02-20-55,41970666,United Kingdom,GBP,-4.34,550.75
1911630000000.0,Monday,2020-09-14T13:36:20.2,02-51-87,1911631,Business,13019,Debit Card,"Vaughan-Nelson, Hussain-Hudson, Noble, Adams and Jones Ltd",Eating out,02-21-87,107267,United Kingdom,GBP,-13.8,536.94
1911630000000.0,Monday,2020-09-14T15:34:42.42,02-51-87,1911631,Business,385,Direct Debit,"Reid, Ball, Berry, Tomlinson, Sykes-Lamb LLC",Bills,02/10/2028,52750937,United Kingdom,GBP,-178.46,358.48
1911630000000.0,Monday,2020-09-14T16:56:21.21,02-51-87,1911631,Business,20253,Mobile Payment,"Gilbert, Gallagher, Ahmed, Davies, Poole-Austin ",Expenses,02-41-87,51147265,United Kingdom,GBP,-32.55,325.93
1911630000000.0,Monday,2020-09-14T18:06:29.29,02-51-87,1911631,Business,20756,Direct Debit,"Scott, Blackburn, Coleman, Holden, Smith, Murphy, Jones-Harris GP",Income 1,02-31-87,28693416,United Kingdom,GBP,2813.81,3139.74
1911630000000.0,Monday,2020-09-14T18:16:34.34,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-91.56,3048.19
1911630000000.0,Monday,2020-09-14T18:45:22.22,02-51-87,1911631,Business,7423,Debit Card,"Wilkinson, Watson, Armstrong, Henry-Moran, Baker, Thompson and Bond Ltd",Family,02-13-67,54193610,United Kingdom,GBP,-44.41,3003.78
1911630000000.0,Tuesday,2020-09-15T17:07:52.52,02-51-87,1911631,Business,31463,Direct Debit,"Brady-Roberts, Collier, Stokes, Kennedy, Evans LLC",Communication,02-50-87,73613873,United Kingdom,GBP,-19.85,2983.93
1911630000000.0,Wednesday,2020-09-16T10:36:20.2,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-75.45,2908.47
1911630000000.0,Wednesday,2020-09-16T11:15:13.13,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-92.36,2816.11
1911630000000.0,Friday,2020-09-18T16:41:31.31,02-51-87,1911631,Business,42397,Debit Card,"Price, Young, Adams, Harris and Thorpe Ltd",Eating out,02/11/1945,23248851,United Kingdom,GBP,-10.62,2805.49
1911630000000.0,Sunday,2020-09-20T17:41:08.08,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-60.0,2745.49
1911630000000.0,Monday,2020-09-21T08:24:43.43,02-51-87,1911631,Business,31463,Direct Debit,"Brady-Roberts, Collier, Stokes, Kennedy, Evans LLC",Communication,02-50-87,73613873,United Kingdom,GBP,-16.84,2728.65
1911630000000.0,Monday,2020-09-21T10:07:06.06,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-107.12,2621.53
1911630000000.0,Monday,2020-09-21T15:06:37.37,02-51-87,1911631,Business,49430,Debit Card,"Duffy, Blackburn, Lynch, Hall and Brookes LLC","Alcohol, narcotics, tabacco",02-51-75,29114659,United Kingdom,GBP,-16.04,2605.49
1911630000000.0,Monday,2020-09-21T16:17:46.46,02-51-87,1911631,Business,9969,Mobile Payment,"Thomas, Hart, Wright, Jones, Mills and Sons ",Expenses,02-51-87,29552053,United Kingdom,GBP,-8.57,2596.93
1911630000000.0,Monday,2020-09-21T19:03:04.04,02-51-87,1911631,Business,13152,Debit Card,"Woods, Bell, Davidson, Kelly, Miles, Barnes, Clark-Brown Ltd",Clothing & Footwear,02-31-45,11271751,United Kingdom,GBP,-24.26,2572.67
1911630000000.0,Tuesday,2020-09-22T15:21:27.27,02-51-87,1911631,Business,43041,Debit Card,"Warner, Douglas, Richards-Thompson LLC",Eating out,02-31-75,70902214,United Kingdom,GBP,-19.28,2553.38
1911630000000.0,Thursday,2020-09-24T18:16:16.16,02-51-87,1911631,Business,6114,Debit Card,"Chadwick-Wright, Hunt-Jackson, Griffiths-James Ltd",Eating out,02-30-55,5610316,United Kingdom,GBP,-16.54,2536.84
1911630000000.0,Saturday,2020-09-26T18:57:19.19,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-80.0,2456.84
1911630000000.0,Monday,2020-09-28T13:15:45.45,02-51-87,1911631,Business,20798,Debit Card,"Long-Newman, Field, Dawson Ltd",Clothing & Footwear,02-50-90,93594687,United Kingdom,GBP,-39.83,2417.01
1911630000000.0,Tuesday,2020-09-29T18:20:10.1,02-51-87,1911631,Business,26313,Debit Card,"Brookes-Dobson, Rogers, Anderson, Wright and Porter Ltd",Expenses,02-21-87,24139390,United Kingdom,GBP,-35.64,2381.38
1911630000000.0,Wednesday,2020-09-30T14:03:42.42,02-51-87,1911631,Business,2129,Direct Debit,"Miah, Wright, Stephens, Morgan, Pearson, Brown, Matthews, Ford and Edwards Ltd",Mortgage / Rent,02-40-16,1375721,United Kingdom,GBP,-723.97,1657.41
1911630000000.0,Thursday,2020-10-01T09:46:13.13,02-51-87,1911631,Business,44777,Debit Card,"Morris, Roberts, Lewis, Talbot, Palmer-Robertson Ltd","Alcohol, narcotics, tabacco",02-51-75,3663119,United Kingdom,GBP,-10.22,1647.19
1911630000000.0,Thursday,2020-10-01T14:44:18.18,02-51-87,1911631,Business,7201,Debit Card,"Roberts, Nicholson, Moore, Conway-Hill, Wilson, Walker and Evans ",Family,02-30-27,38796033,United Kingdom,GBP,-92.43,1554.76
1911630000000.0,Friday,2020-10-02T15:11:40.4,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-30.0,1524.76
1911630000000.0,Saturday,2020-10-03T17:37:24.24,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-70.0,1454.76
1911630000000.0,Monday,2020-10-05T11:14:56.56,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-90.45,1364.31
1911630000000.0,Monday,2020-10-05T12:50:33.33,02-51-87,1911631,Business,10134,Debit Card,"King, Atkinson, Woods, Smith, Turner, Richards, Allen, McCarthy and Morgan ",Shopping,02/10/1975,949882,United Kingdom,GBP,-48.25,1316.06
1911630000000.0,Monday,2020-10-05T19:06:58.58,02-51-87,1911631,Business,26313,Debit Card,"Brookes-Dobson, Rogers, Anderson, Wright and Porter Ltd",Expenses,02-21-87,24139390,United Kingdom,GBP,-43.7,1272.36
1911630000000.0,Monday,2020-10-05T19:11:25.25,02-51-87,1911631,Business,41208,Debit Card,"Cole, Singh, Mills, Woodward, Bennett LP",Eating out,02/10/1975,58663700,United Kingdom,GBP,-21.96,1250.39
1911630000000.0,Tuesday,2020-10-06T12:38:18.18,02-51-87,1911631,Business,9969,Mobile Payment,"Thomas, Hart, Wright, Jones, Mills and Sons ",Expenses,02-51-87,29552053,United Kingdom,GBP,-65.46,1184.93
1911630000000.0,Tuesday,2020-10-06T16:03:04.04,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-110.41,1074.53
1911630000000.0,Thursday,2020-10-08T08:44:27.27,02-51-87,1911631,Business,1703,Direct Debit,"Read-Atkins, Hall, Goddard, Wallis, Evans, White and Nelson ",Entertainment,02-40-26,16777141,United Kingdom,GBP,-4.82,1069.7
1911630000000.0,Thursday,2020-10-08T12:28:05.05,02-51-87,1911631,Business,24728,Debit Card,"Simpson, Jones, Murphy, Farrell, Roberts, Buckley, Wheeler-West ",Eating out,02-40-55,69856891,United Kingdom,GBP,-24.05,1045.65
1911630000000.0,Thursday,2020-10-08T14:05:51.51,02-51-87,1911631,Business,45558,Direct Debit,"Hooper, Brown, Henry and Sons ",Entertainment,02-23-67,3422356,United Kingdom,GBP,-2.15,1043.5
1911630000000.0,Thursday,2020-10-08T15:34:34.34,02-51-87,1911631,Business,385,Direct Debit,"Reid, Ball, Berry, Tomlinson, Sykes-Lamb LLC",Bills,02/10/2028,52750937,United Kingdom,GBP,-228.24,815.26
1911630000000.0,Friday,2020-10-09T17:00:14.14,02-51-87,1911631,Business,45236,Debit Card,"Carr-Stevenson, Thomson-Morris, Jackson and Sons Ltd","Alcohol, narcotics, tabacco",02-50-75,64720566,United Kingdom,GBP,-9.0,806.26
1911630000000.0,Monday,2020-10-12T08:58:51.51,02-51-87,1911631,Business,1703,Direct Debit,"Read-Atkins, Hall, Goddard, Wallis, Evans, White and Nelson ",Entertainment,02-40-26,16777141,United Kingdom,GBP,-3.29,802.97
1911630000000.0,Monday,2020-10-12T09:12:23.23,02-51-87,1911631,Business,1703,Direct Debit,"Read-Atkins, Hall, Goddard, Wallis, Evans, White and Nelson ",Entertainment,02-40-26,16777141,United Kingdom,GBP,-4.56,798.41
1911630000000.0,Monday,2020-10-12T12:21:10.1,02-51-87,1911631,Business,20756,Direct Debit,"Scott, Blackburn, Coleman, Holden, Smith, Murphy, Jones-Harris GP",Income 1,02-31-87,28693416,United Kingdom,GBP,2820.45,3618.86
1911630000000.0,Wednesday,2020-10-14T10:21:39.39,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-85.88,3532.98
1911630000000.0,Wednesday,2020-10-14T10:49:44.44,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-66.13,3466.85
1911630000000.0,Wednesday,2020-10-14T18:48:23.23,02-51-87,1911631,Business,26305,Debit Card,"Richardson-Parry, Campbell, Stevenson, Mitchell, Owen, Marshall and Law ",Clothing & Footwear,02/11/1945,14283791,United Kingdom,GBP,-33.61,3433.25
1911630000000.0,Thursday,2020-10-15T10:51:45.45,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-60.0,3373.25
1911630000000.0,Friday,2020-10-16T12:53:34.34,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-52.28,3320.96
1911630000000.0,Friday,2020-10-16T13:14:44.44,02-51-87,1911631,Business,24053,Debit Card,"Gray, Johnson, Shepherd, Wilson, Brown, Kirby, Cross-Marshall LLC",Clothing & Footwear,02-21-87,14889821,United Kingdom,GBP,-63.1,3257.86
1911630000000.0,Monday,2020-10-19T10:16:54.54,02-51-87,1911631,Business,16784,Debit Card,"Williams, McDonald, Rose, Adams-Ferguson, Taylor ",Eating out,02/11/1975,45868613,United Kingdom,GBP,-15.55,3242.31
1911630000000.0,Monday,2020-10-19T12:13:15.15,02-51-87,1911631,Business,25620,Debit Card,"Hunt, French, Ward, Cook, Taylor, O'Connor, White, Hill and McDonald LP",Clothing & Footwear,02-31-45,93372926,United Kingdom,GBP,-45.87,3196.44
1911630000000.0,Monday,2020-10-19T12:28:48.48,02-51-87,1911631,Business,39906,Debit Card,"Brooks, Webb-Davey, Richardson and Sons LLC",Eating out,02-41-75,87872901,United Kingdom,GBP,-14.14,3182.3
1911630000000.0,Monday,2020-10-19T13:33:10.1,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-95.11,3087.19
1911630000000.0,Monday,2020-10-19T14:25:26.26,02-51-87,1911631,Individual,478217,Electronic Funds Transfer,Dean Mann,Loan,02/11/1942,22355018,United Kingdom,GBP,-430.0,2657.19
1911630000000.0,Monday,2020-10-19T16:20:56.56,02-51-87,1911631,Business,4698,Debit Card,"Barker, Farrell-Griffin, White ",Shopping,02/11/1974,90971612,United Kingdom,GBP,-37.65,2619.55
1911630000000.0,Thursday,2020-10-22T11:45:53.53,02-51-87,1911631,Business,39894,Direct Debit,"Pearce-Russell, Watts, Wilson, Gibbs, Williams-Jones Ltd",Communication,02/10/1955,489960,United Kingdom,GBP,-12.29,2607.26
1911630000000.0,Thursday,2020-10-22T12:23:37.37,02-51-87,1911631,Business,7201,Debit Card,"Roberts, Nicholson, Moore, Conway-Hill, Wilson, Walker and Evans ",Family,02-30-27,38796033,United Kingdom,GBP,-183.62,2423.65
1911630000000.0,Friday,2020-10-23T14:33:48.48,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-91.52,2332.12
1911630000000.0,Friday,2020-10-23T16:56:21.21,02-51-87,1911631,Business,47990,Debit Card,"Carter, Baxter, Scott, Shaw-Storey, Clarke-Cole LLC",Eating out,02-50-55,42822692,United Kingdom,GBP,-22.18,2309.94
1911630000000.0,Monday,2020-10-26T08:49:55.55,02-51-87,1911631,Business,26313,Debit Card,"Brookes-Dobson, Rogers, Anderson, Wright and Porter Ltd",Expenses,02-21-87,24139390,United Kingdom,GBP,-23.07,2286.87
1911630000000.0,Monday,2020-10-26T10:46:25.25,02-51-87,1911631,Business,9969,Mobile Payment,"Thomas, Hart, Wright, Jones, Mills and Sons ",Expenses,02-51-87,29552053,United Kingdom,GBP,-74.3,2212.58
1911630000000.0,Monday,2020-10-26T11:14:38.38,02-51-87,1911631,Business,31463,Direct Debit,"Brady-Roberts, Collier, Stokes, Kennedy, Evans LLC",Communication,02-50-87,73613873,United Kingdom,GBP,-16.9,2195.68
1911630000000.0,Monday,2020-10-26T17:18:23.23,02-51-87,1911631,Business,1758,Debit Card,"Jones, Ali, Carroll, Barker, Ahmed-Humphries ",Shopping,02-51-75,35458455,United Kingdom,GBP,-29.14,2166.54
1911630000000.0,Monday,2020-10-26T17:26:18.18,02-51-87,1911631,Business,28599,Debit Card,"Goddard-Summers, Bishop, Price, French, Williams, Russell and Scott Ltd",Clothing & Footwear,02-51-42,53071627,United Kingdom,GBP,-52.18,2114.36
1911630000000.0,Monday,2020-10-26T18:10:57.57,02-51-87,1911631,Business,7423,CASH,"Wilkinson, Watson, Armstrong, Henry-Moran, Baker, Thompson and Bond Ltd",General,02-13-67,54193610,United Kingdom,GBP,-30.0,2084.36
